ACCTTYPE,SF,X,Y
Commercial,3212,-104.7019703,40.42753481
Residential,1530,-104.6619584,40.42667576
Residential,1680,-104.7246586,40.42773403
Residential,960,-104.7241205,40.42773166
Residential,948,-104.7236606,40.4277219
Residential,1313,-104.7231241,40.42771607
Residential,2128,-104.7226287,40.42770274
Residential,792,-104.703914,40.42764845
Residential,1802,-104.7153347,40.42766449
Residential,1026,-104.7050393,40.42769487
Residential,1350,-104.7019646,40.42765923
Residential,1075,-104.7354453,40.42790353
Residential,433,-104.7359448,40.42791999
Residential,1504,-104.7115145,40.42781582
Residential,1678,-104.7425865,40.42801305
Commercial,910,-104.7097662,40.42778451
Commercial,150,-104.6911938,40.42362389
Residential,45975,-104.6915536,40.42357154
Commercial,23820,-104.6833632,40.42364561
Commercial,1008,-104.6913291,40.42357007
Residential,228,-104.6914189,40.42357072
Commercial,672,-104.6811901,40.42398052
Commercial,656,-104.6811901,40.42398052
Residential,900,-104.6812667,40.42339013
Residential,2000,-104.6821297,40.42359518
Residential,228,-104.7047645,40.42373655
Residential,228,-104.7049416,40.42374205
Residential,648,-104.7051535,40.42375351
Residential,228,-104.7057745,40.42376628
Residential,2322,-104.7060065,40.42375681
Residential,1100,-104.7039223,40.4277735
Residential,825,-104.7246724,40.42790074
Residential,954,-104.7241341,40.42790576
Residential,3379,-104.7236493,40.42789202
Residential,960,-104.72311,40.42790714
Residential,1784,-104.7226295,40.42790344
Residential,1388,-104.7043364,40.42778401
Residential,2271,-104.7079171,40.42775497
Residential,2125,-104.7045684,40.42755196
Residential,1747,-104.7080697,40.42773439
Residential,3044,-104.7047044,40.42756167
Residential,3029,-104.7082712,40.42772937
Residential,1208,-104.7050433,40.4279094
Residential,1148,-104.7084654,40.42772014
Residential,1800,-104.7086245,40.42775213
Residential,1030,-104.7087543,40.42780885
Residential,480,-104.7473094,40.42810662
Residential,1772,-104.7019514,40.4277944
Residential,1300,-104.7054988,40.42756901
Residential,1757,-104.7477519,40.42814371
Residential,1913,-104.7056716,40.42755136
Residential,2703,-104.7058547,40.42756001
Residential,1850,-104.7060734,40.42762149
Residential,1200,-104.7062537,40.42756508
Residential,1858,-104.706399,40.42756493
Residential,874,-104.7032509,40.42744253
Residential,1026,-104.7039192,40.42788533
Residential,898,-104.7220902,40.4280101
Residential,3281,-104.7216049,40.42800749
Residential,832,-104.6851085,40.4274298
Residential,1440,-105.0029961,40.23668936
Residential,844,-105.0029961,40.23668936
Residential,1668,-105.0029706,40.23653236
Residential,1560,-105.0029706,40.23653236
Residential,993,-105.0029706,40.23653236
Residential,778,-105.0029706,40.23653236
Residential,1504,-104.6840354,40.42743265
Residential,816,-104.7354419,40.42808524
Residential,1772,-104.7359388,40.42811652
Residential,825,-104.7246561,40.42807818
Residential,1920,-104.724118,40.42806441
Residential,1220,-104.723643,40.42806789
Residential,898,-104.742563,40.42819335
Residential,960,-104.7231112,40.42807544
Residential,1728,-104.7226306,40.42807937
Residential,1120,-104.7089377,40.42777567
Residential,1830,-104.7091245,40.42778162
Residential,1032,-104.7093169,40.42777238
Residential,2612,-104.7094841,40.42774359
Residential,768,-104.7102183,40.42779357
Residential,1202,-104.7104014,40.42780364
Residential,288,-104.7105918,40.42780545
Residential,1536,-104.7107876,40.4278101
Residential,3680,-104.711019,40.42783173
Residential,1690,-104.7121851,40.4278859
Residential,1064,-104.712542,40.4278567
Residential,360,-104.7127159,40.42788494
Residential,3200,-104.7129616,40.42785676
Residential,1786,-104.7133051,40.42795597
Residential,1620,-104.7210518,40.4281523
Residential,1643,-104.7155877,40.42814676
Residential,850,-104.7354642,40.42827717
Residential,1350,-104.735941,40.42829027
Residential,2016,-104.7220991,40.42820086
Commercial,2635,-104.7216086,40.42820177
Residential,1224,-104.7023357,40.42806633
Residential,1692,-104.7477346,40.42834355
Residential,2400,-104.7246623,40.42824797
Residential,1641,-104.7241292,40.42823468
Residential,1026,-104.7236443,40.42823238
Residential,1026,-104.72312,40.42823807
Residential,602,-104.7226244,40.42824189
Residential,1178,-104.7038992,40.42812441
Residential,1953,-104.7473286,40.42835629
Residential,5120,-104.7426168,40.4283671
Residential,7250,-104.711506,40.42821967
Residential,1489,-104.768556,40.42846294
Residential,1632,-104.768861,40.42848669
Residential,1802,-104.7321386,40.42822964
Residential,2728,-104.7001325,40.42817658
Residential,17280,-104.6990461,40.42812606
Residential,1136,-104.7097717,40.42820936
Residential,3632,-104.6982849,40.4281744
Residential,2092,-104.7682276,40.42853596
Residential,2080,-104.7043311,40.42820022
Residential,1810,-104.7467138,40.4284217
Residential,2036,-104.7210477,40.42833476
Residential,1570,-104.7364457,40.42846583
Residential,1404,-104.7369321,40.42847196
Residential,954,-104.7251185,40.4284049
Residential,8430,-104.72209,40.42838291
Residential,1568,-104.7216101,40.42836808
Residential,1060,-104.7384336,40.42848731
Residential,1152,-104.7389313,40.42849726
Residential,576,-104.7241129,40.42841239
Residential,960,-104.7236353,40.42842348
Residential,14337,-104.7246736,40.42841071
Residential,1270,-104.7013247,40.42830347
Residential,200,-104.7477641,40.42859333
Residential,1366,-104.723116,40.42841586
Residential,1586,-104.7226157,40.42840059
Residential,192,-104.685649,40.42817922
Residential,512,-104.737417,40.42850823
Residential,96,-104.7114906,40.42834049
Residential,1768,-104.7379192,40.42852214
Residential,2160,-104.7001426,40.42831878
Residential,1077,-104.6994702,40.4283038
Residential,49232,-104.7425543,40.42853955
Residential,1032,-104.7394793,40.42857028
Residential,1354,-104.7399272,40.42852585
Residential,2072,-104.7636575,40.42862447
Residential,14400,-104.7405227,40.42858072
Residential,1156,-104.769454,40.42877637
Residential,1384,-104.7409365,40.42861665
Residential,1376,-104.7415128,40.42863659
Residential,3168,-104.741927,40.42862721
Residential,1056,-104.7103969,40.42845296
Residential,2475,-104.710568,40.42840758
Residential,2480,-104.7251248,40.42856752
Residential,1200,-104.7040059,40.42836443
Residential,1640,-104.7107654,40.42843297
Residential,1736,-104.7102229,40.42843958
Residential,1844,-104.7036497,40.42840108
Residential,1117,-104.7034945,40.42839245
Residential,1440,-104.710977,40.42845308
Residential,1120,-104.7115069,40.42848806
Residential,2296,-104.7122192,40.42845508
Residential,1448,-104.7123917,40.42846524
Residential,824,-104.712541,40.42845831
Residential,1453,-104.7127368,40.4284377
Residential,2240,-104.70947,40.42844348
Residential,1705,-104.7091519,40.42842852
Residential,1852,-104.7135296,40.42847633
Residential,1380,-104.7456894,40.42856278
Residential,926,-104.7089548,40.42843739
Commercial,720,-104.7210499,40.42849002
Residential,1757,-104.6964753,40.42839972
Residential,1641,-104.6968236,40.42836092
Residential,1920,-104.6969949,40.42838393
Residential,960,-104.6971684,40.42839476
Residential,1566,-104.6973701,40.42838138
Residential,1650,-104.6975393,40.42838456
Residential,1470,-104.6977228,40.42839393
Residential,960,-104.6983048,40.42843852
Residential,7566,-104.7594949,40.62801948
Residential,5200,-104.7594949,40.62801948
Residential,7200,-104.7594864,40.62760883
Residential,1858,-104.7594864,40.62760883
Residential,3553,-104.6989854,40.42843813
Residential,1600,-104.7236368,40.42857226
Residential,1588,-104.7241316,40.42858843
Residential,944,-104.7364417,40.42864766
Residential,1643,-104.6994481,40.42843328
Residential,710,-104.7369374,40.42867283
Residential,4825,-104.7074598,40.42840552
Residential,160,-104.7384552,40.4286463
Residential,1944,-104.7001384,40.42845113
Residential,126,-104.707284,40.42840226
Residential,1408,-104.7071043,40.42840452
Residential,1376,-104.7005899,40.42843506
Residential,2101,-104.8034047,40.08360444
Residential,1570,-104.8034047,40.08360444
Residential,1800,-104.7008038,40.42845232
Residential,1400,-104.7067759,40.42840646
Residential,1402,-104.7066036,40.42839769
Residential,2012,-104.7388681,40.42867066
Residential,1798,-104.7063886,40.42840055
Residential,1842,-104.7062086,40.42840758
Residential,3438,-104.7013038,40.42847487
Residential,2184,-104.7060271,40.42841597
Residential,1798,-104.7056751,40.42841761
Residential,1757,-104.7058421,40.42841742
Residential,2240,-104.7054918,40.42840799
Residential,1026,-104.7231047,40.42858598
Residential,1802,-104.7225993,40.42858402
Residential,1982,-104.7028674,40.42838543
Residential,12000,-104.7025941,40.42838902
Commercial,1144,-104.7680854,40.42877144
Residential,1188,-104.6957065,40.42817445
Residential,2240,-104.6955206,40.42835008
Residential,2030,-104.6953815,40.42837674
Residential,16200,-104.7594754,40.63017221
Residential,720,-104.7594754,40.63017221
Residential,17325,-104.759482,40.62976284
Residential,2090,-104.759482,40.62976284
Residential,2280,-104.6948346,40.42835417
Industrial,660,-104.6950031,40.42836174
Residential,2355,-104.6868548,40.42830891
Residential,2376,-104.6860062,40.42834537
Residential,2000,-104.747778,40.42873994
Residential,1652,-104.7374092,40.42868803
Residential,4800,-104.7378836,40.42869671
Residential,1222,-104.739455,40.42875082
Residential,1108,-104.7399195,40.4287639
Residential,1588,-104.7404644,40.42877987
Residential,1953,-104.7216265,40.42857186
Residential,14400,-104.7409105,40.42877364
Residential,1812,-104.7694539,40.42896852
Residential,1440,-104.728285,40.42872614
Residential,1658,-104.7415037,40.42879997
Residential,960,-104.7419861,40.42879742
Residential,1584,-104.7220993,40.42859865
Residential,2962,-104.7246611,40.42875492
Residential,1860,-104.7241103,40.42876039
Residential,1770,-104.7236504,40.42875227
Residential,1601,-104.7369316,40.42884624
Residential,784,-104.723111,40.4287486
Residential,960,-104.7688478,40.42899613
Residential,4825,-104.7226229,40.42875628
Residential,2090,-104.7384365,40.4288365
Residential,1384,-104.7685441,40.4290539
Residential,3183,-104.7388743,40.42888532
Residential,1735,-104.7682682,40.42897894
Residential,1248,-104.7374114,40.4288678
Residential,2230,-104.7378996,40.42889554
Residential,1218,-104.7477836,40.42889673
Residential,1480,-104.7405092,40.42896206
Commercial,6240,-104.6804397,40.42682148
Commercial,2235,-104.6804397,40.42682148
Residential,6300,-104.6802605,40.42804054
Residential,3860,-104.7635487,40.42885413
Residential,1398,-104.7394755,40.42895381
Residential,1296,-104.7210864,40.42869287
Residential,1980,-104.7399202,40.4289433
Residential,2828,-104.728825,40.42889911
Residential,800,-104.7282676,40.42887908
Residential,1366,-104.7236368,40.42890953
Residential,1428,-104.7246574,40.42892033
Residential,1060,-104.7414695,40.42900917
Residential,825,-104.7419653,40.42899196
Residential,960,-104.7241242,40.42891352
Residential,2968,-104.7230979,40.42894329
Residential,1346,-104.7226094,40.42889133
Residential,1632,-104.7384176,40.42904713
Residential,1343,-104.7364339,40.42900434
Residential,1568,-104.738911,40.42905238
Residential,1204,-104.7369277,40.42903822
Residential,1276,-104.7374633,40.42907257
Residential,1152,-104.7374659,40.42923379
Residential,3120,-104.7460132,40.42895907
Residential,1344,-104.7378502,40.42905812
Residential,1280,-104.7457026,40.42883878
Residential,1200,-104.7103377,40.42885855
Residential,1100,-104.7109844,40.42893614
Residential,1086,-104.7409545,40.42911204
Residential,1269,-104.7404991,40.42911402
Residential,1768,-104.7087022,40.4288377
Residential,1600,-104.7288192,40.42906752
Residential,24151,-104.7282744,40.42906338
Residential,840,-104.739449,40.42910744
Residential,1392,-104.739933,40.42913847
Residential,624,-104.7068977,40.42881406
Residential,898,-104.7092702,40.42886741
Residential,1036,-104.725121,40.4290838
Residential,7680,-104.7246662,40.42908518
Residential,1108,-104.7241155,40.42908366
Residential,1222,-104.7419813,40.42918375
Residential,1026,-104.7415044,40.4291954
Residential,2560,-104.7231143,40.42909188
Residential,1468,-104.7226187,40.42908665
Residential,1224,-104.7236455,40.42908385
Residential,1725,-104.7384592,40.42919733
Residential,1545,-104.7388579,40.42920576
Residential,1882,-104.7364298,40.42919416
Residential,1690,-104.7369216,40.42920912
Residential,1008,-104.7600292,40.63100988
Residential,1285,-104.6928597,40.42888342
Residential,1464,-104.7408855,40.4292721
Residential,1351,-104.7374448,40.42936923
Residential,1364,-104.7378999,40.42927028
Residential,1170,-104.7288176,40.42923283
Residential,1224,-104.7282751,40.42923827
Residential,1948,-104.7404433,40.42929046
Residential,1560,-104.7113991,40.4288473
Residential,340,-104.7117484,40.42884551
Residential,24151,-104.712093,40.42885445
Residential,3308,-104.7394169,40.4293292
Residential,1413,-104.712713,40.42884803
Residential,1296,-104.7133486,40.42887209
Residential,1777,-104.7398762,40.42932252
Residential,1366,-104.7134813,40.42885109
Residential,2268,-104.7600999,40.62995463
Residential,960,-104.7600999,40.62995463
Residential,1168,-104.6946625,40.4288687
Residential,1366,-104.7075424,40.42884426
Residential,876,-104.7077439,40.42886299
Residential,898,-104.7079621,40.42893342
Residential,12720,-104.7246622,40.42927473
Residential,1026,-104.7241191,40.42926341
Residential,640,-104.7230998,40.42926866
Residential,1556,-104.7236416,40.42927286
Residential,1747,-104.7354434,40.42936664
Residential,1747,-105.0469454,40.03311753
Residential,1980,-105.0475437,40.03374392
Residential,800,-105.0473875,40.03682625
Residential,2920,-104.6838851,40.42744123
Residential,1441,-104.7039162,40.42801136
Residential,4032,-104.7079246,40.42806452
Residential,1216,-104.7079255,40.42822647
Residential,1944,-104.7442242,40.42832344
Residential,1462,-104.7345532,40.42834682
Residential,816,-104.7333447,40.42835068
Residential,1160,-104.7308453,40.42831457
Residential,1026,-104.7303217,40.4282961
Residential,1656,-104.7292378,40.42833038
Residential,1458,-104.7257057,40.4282838
Residential,1350,-104.7354326,40.42846937
Residential,1536,-104.7359412,40.42847691
Residential,2920,-104.7559814,40.42841848
Residential,3068,-104.7030129,40.42835939
Residential,3429,-104.7087775,40.42842204
Residential,1232,-104.7085799,40.42842555
Residential,396,-104.7082553,40.42825282
Residential,1568,-104.7079443,40.42839399
Residential,2688,-104.7354312,40.42864015
Residential,1847,-104.7050566,40.42840013
Residential,1697,-104.7048896,40.4284017
Residential,1808,-104.7047064,40.42840316
Residential,1862,-104.7045298,40.42840286
Residential,1839,-104.7043265,40.42840137
Commercial,1065,-104.7359295,40.42863657
Residential,1065,-104.6851244,40.42830378
Residential,1296,-104.7473885,40.42865274
Residential,1747,-104.7441382,40.42872066
Residential,3086,-104.7364836,40.42882658
Residential,1421,-104.734308,40.42874284
Residential,881,-104.7298684,40.42887279
Residential,4048,-104.7217273,40.42876102
Residential,2456,-104.7277879,40.42889787
Residential,4455,-104.7272504,40.42889388
Residential,2750,-104.7267564,40.42891409
Residential,1300,-104.726231,40.42890375
Residential,732,-104.7257269,40.42891285
Residential,1516,-104.752428,40.42904721
Residential,1588,-104.7354164,40.42900401
Residential,1560,-104.7358602,40.4289953
Commercial,11766,-104.7519639,40.42909643
Residential,1793,-104.7030904,40.42892633
Residential,2250,-104.722086,40.42892919
Residential,1972,-104.7000878,40.42886928
Residential,2259,-104.7293325,40.42905959
Residential,1839,-104.7299088,40.4290582
Residential,1953,-104.7508731,40.42921937
Residential,2750,-104.7012723,40.42890242
Residential,4719,-104.7272389,40.42907025
